13,Borrowings,73876.79506,86179.47948,160647.44198,143663.4898376962,119186.65049000001,136200.36942,153328.95929499998,245152.85499999998,338013.486,373852.803,400130.33,334609.75899999996,450292.731,566709.016,727132.245,825503.854,1186197.182,1518958.6490000002,1445162.758,1342446.166,1571108.202,1536753.529,1586766.895,1657963.851,1734907.3550000002,1890351.06,2054498.2870000002
,"Market Share,(%)-Sector",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100,100
,Industry,62.23067410104035,63.55066758761624,75.67552730036591,73.25804915963636,71.02211800915578,71.69868355449664,72.4666985569677,84.80115217532226,87.20834410408013,85.0683073590083,87.34124593480075,85.94219794469602,88.83038756583966,89.17685194648153,90.40363081782115,81.2991275198595,81.90789313867896,86.38352616010032,85.18928309781661,83.53419727563805,89.0961939743915,91.50637006995215,93.76828277376934,93.54463295002955,94.30267189091506,93.55120877264234,93.55120877264234
14,Contingencies,196225.0494889112,196289.16721088,225014.39776415998,220153.94874691265,243467.31190299997,296589.732769,321873.844325,402477.37999999995,694008.527,1137724.184,1179122.574,1128041.4359999998,1414469.81,1967855.6210000003,2026009.914,2178656.908,2084103.278,2195476.058,5891517.227000001,2560649.325,3004357.825,2803368.167,3228227.0529999994,3412568.798,3176367.135,3016873.681,3153872.688


"Earnings/Profitability, Rupees Million",,,,,,,,,,,,,,,,,,,,,,,,,,,,

15,Interest Income,54176.49312,56006.079638,67890.72292900001,85567.42035199999,80817.50722099999,80291.93811075999,83533.227115,111268.24900000001,156199.95799999998,231778.13700000002,286559.665,299043.68499999994,267386.444,293177.05799999996,418678.073,499522.846,460732.83300000004,486794.33700000006,637691.175,826393.41,948170.9769999998,1036497.1680000001,986185.7239999999,237330.707,483876.91199999995,737047.6250000001,1014808.09
16,Interest Expenses,32874.355800000005,36683.935056,43356.742761,60058.06514,49375.89253739,41785.62431235999,40955.018785,57847.67,84776.71600000001,143501.81,183570.467,184766.22300000003,139893.45500000002,153078.929,244446.47400000002,321140.95399999997,270247.115,260806.82800000004,373959.805,525671.323,595904.8080000001,658448.4369999999,616645.2790000001,135064.70799999998,267854.47500000003,404834.478,548106.384
17,Net-interest Income,21302.13732,19322.144582,24533.980168,25509.355212,31441.61468361,38506.3137984,42578.20833,53420.579,71423.242,88276.327,102989.19800000002,114277.462,127492.989,140098.129,174231.599,178381.892,190485.71800000002,225987.509,263731.37,300722.087,352266.169,378048.73099999997,369540.44499999995,102265.99900000001,216022.437,332213.14699999994,466701.706
18,Non-interest Income,12981.783379999999,12037.387703,14183.105617999998,16709.686607559997,17251.76378358,24562.39382792,27441.170065000002,28009.813000000002,31340.979,36225.575,46463.204000000005,49333.106,51756.35700000001,53659.398,71714.65900000001,76979.18900000001,85968.905,91696.84,97537.52,112995.53099999999,141182.31100000002,126866.215,135203.68800000002,48995.19,86655.04900000001,121376.21399999999,161753.08199999997
,   Foreign Exchange Income (Net),3934.9478,3616.7963199999995,3902.9011100000002,5287.96961556,4071.421025,4598.887164,6940.678030000001,5757.130999999999,9400.537999999999,9205.96,13842.844,12055.588,11922.378,15064.577,26827.21,17335.846,19035.612999999998,27179.759,25555.406000000003,23090.653000000002,47386.969,26309.083,31148.373000000007,18507.285,29432.43,38909.588,46069.39899999999
19,Non-interest Expenses,21557.37198,22031.038013,27381.921097,30384.5748738,31785.18794,36806.54309172001,41116.96352,46930.23999999999,59891.212999999996,67453.623,79561.179,85694.16799999999,94417.779,104435.687,118334.25999999998,126292.57400000001,140026.89399999997,157137.348,174260.612,180461.869,222689.92700000003,233077.393,220982.681,61949.94999999998,123361.169,190660.788,261093.17
,   Staff Cost,9870.40796,11129.231749999999,13424.6005,13986.814139999999,14943.36092,17950.38178216,19135.338265,20863.876000000004,25541.383,28945.558999999997,34577.683,39041.073000000004,42164.761000000006,45157.100999999995,53106.37899999999,55268.789000000004,60096.53499999999,70099.437,76866.189,81938.158,95051.23099999999,100497.315,99897.179,28027.155,55567.635,83393.88900000001,113866.09115000001
20,Provision for Bad and Doubtful Advances (Charged during the period),5270.65228,9963.579388000002,5874.323174,6164.28038524,7947.6795600000005,11320.97471668,9682.889,7337.317,8133.881999999999,10727.405,15251.039999999997,25150.437,1073.3910000000014,4628.004,13692.342999999999,24877.650999999998,20531.984,24735.552999999996,18933.640999999996,27355.012,47803.94899999999,65998.18699999999,94443.88,20881.893000000004,43934.19699999999,70611.06999999999,112528.88423000001
21,Profit Before Tax,6790.04144,-970.9711160000002,5025.765514999999,6478.21256052,9232.385967189999,12539.23519292,15323.258875,22463.425,30301.871,37584.008,44372.633,40750.90700000001,69590.584,78642.918,104018.46299999999,96054.395,109860.77500000002,122738.85399999999,147966.48700000002,175453.569,183041.02500000002,159495.022,166936.37000000002,60761.691999999995,117420.26699999999,168746.809,224479.93899999998
22,Profit After Tax,4704.4133,-2907.449676,3257.472055,4794.70885576,7664.29382316,10278.71845058,11432.785055,15241.292,18960.909,21795.664,25174.074,20833.176,45183.056,55075.334,73538.79699999999,68418.738,76588.594,85608.452,104860.699,125507.17400000001,119497.85800000002,104773.69899999998,120524.28600000001,44143.492,92886.56300000001,131086.357,172232.47999999998
"Selected Financial Performance Ratios, Percentage",,,,,,,,,,,,,,,,,,,,,,,,,,,,

1,Capital Adequacy,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1,Core Capital (Tier 1 Capital) Adequacy Ratio,9.813410878599207,10.34606740469514,7.808208238759358,7.805108242673669,9.253780569364237,8.874768111051454,9.334467015744401,12.154071576155854,11.270507081831285,11.874772426934271,11.128957291978523,12.90093375083432,12.98840705299079,13.409485398476551,13.852946335968177,14.28852280450823,14.079826437610127,12.76390923953707,12.507440995751711,13.362961023112119,12.980182332614268,13.04687470552012,13.144571856088,13.293548512155287,13.102484417689322,12.912369066439124,13.249742184840233
1.2,Total Capital Adequacy Ratio,11.124485036800035,11.552958757425037,8.641725418349237,8.592481155746697,10.347078571485026,10.310917156630147,10.28658913660724,12.840671924148122,12.665516621850303,13.585279469977044,13.814021203913843,15.430619474636995,15.17764098281752,15.47362175460561,15.981493952427952,17.498255027035906,17.02739666028691,15.315341941124677,15.646681003933955,16.384293778376247,16.175209433315622,16.608457507834615,16.654111113583014,16.60911831118222,16.435553222285215,16.303254818874162,16.721237013008448
1.3,Net Non-performing Advances to Capital Ratio ,75.98417055622345,96.35916208880562,94.62177118317634,134.72650993302412,93.7082779322766,52.29046395079753,29.81518074262025,16.504486643837748,12.956715306615546,11.93902563735747,16.653661392409695,25.26739935697085,19.731617859453053,13.052053417538968,14.295470867416201,24.43151959459546,13.06811530050738,9.702083518002262,7.604872024209551,7.492369139504181,13.178070478535611,18.323634474673238,15.486872565714926,13.742595382027249,14.534692206533927,13.253185293935967,9.861761254759035

2,Assets Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1,Gross Non-performing Advances Ratio(a),15.242819559815402,15.73216954867059,13.58314138860649,15.303640706515587,14.51037453380765,12.459040026676346,8.995776985213366,6.851625484277259,5.4945208376271095,4.95988970582334,5.999938817308912,8.237119793707262,5.119244024531809,3.471801151965967,3.4001877295708423,5.159922705829056,3.576481840232941,2.8971788472817774,2.3627095211579525,2.3019291234877346,3.2835718085098984,4.611911678480623,4.684977138104313,4.419476151051021,4.622658759191492,4.533153259083968,4.273679368569096
2.2,Net Non-performing Advances Ratio(b),8.788958717038728,8.25405737814053,6.800820864764341,9.125128994259887,7.7674013637733825,5.546047828019541,3.0389861536365363,2.0144744294459827,1.8582211253258991,1.9667731501232528,2.8871540949670913,4.504791849988138,2.7109119319669013,1.7422470529060066,1.882186425039475,3.3856002683566118,1.889275529660917,1.3292459041587585,0.9947271162323357,1.0394955786200322,1.8031607463992434,2.647240453225955,2.1804800468438192,1.8845433696295124,2.0198799450632587,1.8432494078427484,1.4127533801376742
2.3,Specific Provisions to Net Non-performing Loans Ratio,46.42018582200512,51.81034567683265,53.57547146503266,44.42682794836687,50.38350358345929,58.74370728908935,68.29305208708209,72.05002026879936,67.43353413520646,61.557122717695655,53.42266918243887,47.44853792138229,48.3555590180757,50.700527747181546,45.50104668138834,35.591598083576216,48.08345701593866,54.84837080016798,58.480604740688676,55.418488693634195,45.913277341226326,43.75831964264935,54.64966807021079,58.45992093134949,57.465535808377446,60.452766687856254,67.902216181641

3,Profitability,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.1,Return on Assets (ROA) Before Tax,1.2465837239651627,-0.16958336313506334,0.7466277719040278,0.8384527884963195,1.1111753039096661,1.3559604582126834,1.430456678748053,1.7039958422109727,1.865598172604887,1.934713270059235,2.037159806384946,1.7098884407782826,2.5392900502996736,2.404624592242522,2.5473872770870267,2.0180053786263126,2.0482453061449326,1.9057737160288177,2.003067416987577,2.0675829105080727,1.9092339746027693,1.519974547190847,1.4009348797983192,1.9596554755647917,1.8200780685510496,1.673138814783664,1.6062121701705643
3.2,Return on Assets (ROA) After Tax,0.8636860683825246,-0.5077958407591094,0.48393007895122364,0.6205626895665302,0.8961960456375616,1.1115140250305804,1.0672732133565601,1.1561504177534532,1.167368086984713,1.1219761439640057,1.1557486731914308,0.8741500361476503,1.6486840309162076,1.6840105368721274,1.800947547649167,1.437408265210816,1.4279184555610491,1.3292476862421634,1.4195312313486348,1.4790037591572913,1.2464384439819292,0.9984848034632395,1.011443318913597,1.4236936622559915,1.4397922990533263,1.2997322632944617,1.2323680534974588
3.3,Return on Equity (ROE),13.94823956337104,-9.32657438569326,11.203834274588294,15.515696861253335,20.521255179372215,21.121345428479223,18.29804364608511,16.77512787884613,16.182308556123708,14.956515915251876,14.805877048991881,11.05458256040435,20.825931379182737,20.33023112375835,21.658657990309678,17.348056671671408,16.790587824444486,15.726491338255158,17.230734837616836,17.40729395354296,13.665601447039998,10.586701617187883,10.943665397005947,15.545432645460957,15.814060231068384,14.542480066298339,13.830997334411915
3.4,Efficiency Ratio,76.6053022991334,104.53810643851315,84.69749462195453,82.01914448295594,77.33456729205757,71.21514512736242,68.36103481257238,63.48706542413039,58.6158407447007,56.68636439338906,56.1377388866705,59.102637721949044,50.658909136189145,54.38133276894662,49.303994980598176,52.64481839377218,51.62899336796619,51.06358146136877,48.942525681767115,45.22631785960023,48.47902806659516,51.82009365192683,51.74367792031022,45.09477429686925,45.43058591546891,47.34074389784406,48.20533760519263
3.5,Staff Cost to Operating Expenses,44.40988171659089,49.75754262647612,48.260423126146165,47.297800231449585,47.42341824506824,48.70908801752346,46.3924681194922,44.353931425191654,42.646294373767326,42.91179289213271,43.460495978824035,45.55861140982197,44.657649699639734,43.239147744582745,44.87827869967666,43.76250103192924,42.91785190921967,44.61029659225254,44.10990419338135,45.404693220815524,42.683219793771805,43.11757296856328,45.2058860667004,45.24161036449586,45.044672850011665,43.739402251919785,43.61128678701171
3.6,Interest Margin,4.118593378498447,3.556097150058256,3.8210793501670324,3.42471495900286,3.8492630574434203,4.167435109164209,3.97476039343977,4.052295876719725,4.397321530301431,4.544203515468291,4.728262455316114,4.793952187121249,4.6520902662731745,4.28370939034288,4.26689018236242,3.7476225580884455,3.5514174898288067,3.5089219164701175,3.5702119094338904,3.5437742956002336,3.674359548401572,3.6027735631636157,3.1011941789359154,3.2982314729559135,3.348465387995164,3.293921315141023,3.339371720056307

4,Liquidity Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1,Liquid Assets Ratio(e),28.66387295660501,29.630076298209833,30.246534528963302,30.887275368157347,33.239821590255055,26.124077001589786,26.281529492772925,24.233796871195715,23.923531834921423,24.780535966073206,25.572712563728484,32.99712217228406,29.39600473365077,26.248906756056673,26.235998788764935,30.759319636588284,33.21853245858389,28.68743442523471,25.380661286304694,27.155717886812052,24.96297110249678,27.838038807765837,33.79993843260631,34.63075018161286,34.14567714582686,31.12927934644433,30.903569503754447
4.2,Credit to Deposit Ratio,80.61104848759017,83.42972069809896,90.01435331874853,90.47767107521541,81.77877404772465,79.44887471142349,81.08019570214839,86.51250565669974,93.17083078348483,93.80467530031072,93.3572412089177,76.02860110161515,81.92479098300743,91.02636391574649,92.4667493362575,86.68525981042693,86.8542064600812,91.7946011867682,91.891026190632,90.1435859565818,94.23673598922363,93.37514422740969,87.46229752245652,88.80330098793993,88.0166383390913,88.0784818023573,87.586536669315


,* Provisional Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(a) Net of interest in suspense.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(b) Net of interest in suspense and specific loan loss provisions.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(c) Estimated in terms of Capital Adequacy Requirement.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(d) Capital funds reported in the balance sheet.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(e) Estimated in terms of statutory liquid assets requirement.,,,,,,,,,,,,,,,,,,,,,,,,,,,

<new sheet>
sheet_name: LSB's

Table 4.2 : Annual Statistics of  Licensed Commercial Banks,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,Item,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,Q1 2021*,Q2 2021*,Q3 2021*,2021 *

1,Assets,158482.56300000002,179090.43000000002,198622.71900000004,219455.36,236935.873,278094.603,308780.72300000006,319414.772,355215.29900000006,405922.129,437535.55,506671.64499999996,575955.99,673736.649,742531.5800000001,919325.2819999999,1087471.725,1103174.0110000002,1203245.119,1366205.8750000002,1421584.8469999998,1578700.01,1837444.9330000002,1933125.424,1982516.096,2059947.2070000002,2103018.893
,"Market Share,(%)-Sector",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100,100
,Industry,22.538026000496018,22.974452944787043,21.03050420936402,21.538346310722297,21.554921636910613,21.978381228299362,21.091658716650198,17.935032078600553,16.582077671771017,16.209645628584152,16.220341377924363,16.81475374164969,16.22175707748971,15.84429969637374,14.564527935747856,15.47302036088507,15.598076108486694,13.657413144756289,13.300547396509362,13.273932432815624,12.05346658065574,12.606698999705507,12.52837788031623,12.610329203138551,12.502243333564325,12.489054662865724,12.489054662865724
2,Gross Loans and Advances(a),58729.903999999995,71830.55,80520.95000000001,82046.529,81868.193,94783.49799999999,106787.84400000001,101114.87099999998,138603.832,167644.707,178203.51200000002,189467.51399999997,211170.847,272053.332,318644.20900000003,347116.712,440670.263,456960.92299999995,533229.8690000001,639706.4030000002,712510.5350000001,760056.5380000002,816858.3480000001,867733.6830000001,863280.156,893674.085,925167.5339999999
,"Market Share,(%)-Sector",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100,100
,Industry,15.765323929423984,16.49039094854407,15.37774213113153,13.828202296089703,13.501810739190883,14.051002010667734,13.09030305214583,10.085486051317623,10.746448709176695,10.92789820557624,10.900586116100133,11.868080341555538,10.69024563287599,10.458872344280385,10.117854822576776,10.130186054821682,11.315063832307978,9.691045098106372,9.623782449444265,9.947354215775494,9.261329562898897,9.357491277124005,8.876828969313621,8.887955398790476,8.636060548260872,8.630196652789282,8.630196652789282
3,Net Loans and Advances(b),57513.083999999995,70083.982,78370.947,79176.15100000001,78406.14600000001,90620.18599999999,102627.87599999997,99070.13799999999,136817.52,165659.053,175718.897,186417.017,206320.283,267364.62600000005,314103.57600000006,341590.128,434383.3,453008.9040000001,528270.34,633858.287,704270.622,746867.19,799799.5,849946.8259999999,843177.6190000001,871603.3520000002,902731.7779999999
4,Gross Non-performing Advances(a),7104.282,11489.568000000001,11137.891,12281.884,10817.463,10878.49,11073.147999999997,8936.246,9316.891000000001,11289.764,15875.287,19684.857,16730.767999999996,18434.869999999995,20386.881,32135.802000000003,41946.344,29440.309999999998,24035.744,27362.570000000003,33923.801999999996,42141.699,55213.232,56116.65099999999,77785.04299999999,69962.618,59819.937999999995
5,Net Non-performing Advances(b),5887.462,9743.000000000002,8987.888,9411.506,7355.416,6715.178,6913.179999999999,6891.513,7530.579000000001,9304.11,13390.672000000002,16634.36,11880.204,13746.164,15846.248,26609.217999999997,35659.381,25488.291,19076.215000000004,21514.454,25683.889000000003,28952.351000000006,38154.384000000005,38329.794,57682.506,47891.884999999995,37384.182
6,Specific Provision for Bad and Doubtful Advances,1216.82,1746.568,2150.0029999999997,2870.3780000000006,3462.047,4163.312,4159.968000000001,2044.7330000000002,1786.312,1985.654,2484.615,3050.4970000000003,4850.564,4688.706,4540.633,5526.584,6286.963,3952.0189999999993,4959.529,5848.116,8239.913,13189.348,17058.847999999998,17786.857,20102.536999999997,22070.733,22435.756
7,Investments,76403.28899999999,86195.823,95924.177,110716.132,134035.056,159858.99490000002,168885.08699999997,181231.976,190030.591,203720.63999999998,219417.384,276379.201,317100.4960000001,339921.573,349032.10000000003,470983.39800000004,533571.0179999999,534460.159,535246.537,567734.4140000002,541283.3350000001,626132.4729999999,840364.835,881715.249,911632.355,946543.836,973533.5160000001
8,Risk Weighted Assets(c),62574.695,74723.30299999999,78737.988,79812.397,73391.11499999999,75469.07699999999,85539.967,69790.875,94421.04200000002,142286.702,144739.2898,167884.31573877623,202269.79299999998,246606.378,263880.29699999996,282490.123,345864.052,321973.544,388036.878,438099.73,475824.455,518183.269,606996.4750000001,622677.5050000001,644548.699,661720.1129999999,666509.62
9,Capital Funds (d),14688.585,16735.046,19156.362999999998,21768.732,25009.877,31378.388,35160.227,32674.343,32775.579000000005,38068.99,39728.714,45266.64600000001,58251.442,65419.95300000001,68980.12299999999,70713.70700000001,77766.367,62579.91499999999,61344.624,73477.83,89557.6,87709.96399999999,103782.15899999999,112588.592,119859.69200000001,128351.245,135416.854
10,Core Capital (Tier 1 Capital)(c),12550.137000000002,14607.903999999999,15574.619,16476.797000000002,18229.445,21449.907,23078.811999999998,19571.786,19588.538999999997,21364.356,37005.602,39593.811,50483.01,54569.00000000001,58104.616,58247.562000000005,69668.398,53325.128,52560.075999999994,58635.344,71385.808,63495.089,71928.894,81558.48000000001,79590.062,82531.22899999999,80305.774
11,Capital Base(c),12479.95,13591.307,14570.068000000001,15227.888000000003,16473.372000000003,17349.129,16530.146,15116.503,18708.985000000004,20816.117999999995,30359.120000000003,36875.215,49297.486000000004,49799.748,53985.293,52453.263999999996,64214.25200000001,53399.224,59366.872,71372.759,81507.36300000001,80700.671,89825.08,100051.158,97589.042,100102.87399999998,97214.77600000001
12,Deposits,90974.02900000001,103583.252,117261.616,133387.455,151232.906,181206.27940000003,203279.54599999997,230979.358,258920.26799999998,284608.91599999997,317984.64200000005,380983.97,432606.18000000005,513813.332,564077.2509999999,617080.632,709670.5650000002,764155.038,846145.5070000001,974573.698,1084612.1840000001,1277529.252,1553620.529,1627771.16,1683269.895,1723441.3890000002,1762632.714
,Time Deposits,54100.972,61263.954,73360.655,86268.985,98267.631,119503.1268,134553.544,156045.218,170943.708,195808.399,228148.918,281460.192,312963.993,379347.016,426577.736,467243.858,523884.436,548496.785,611718.77,718421.838,813792.254,977987.594,1175926.64,1231348.383,1271802.948,1295832.447,1330396.056
,Savings Deposits,34306.367,39209.393,40390.163,43105.09,48608.74,56871.3536,64306.833,70949.467,83335.489,87761.787,87372.118,97909.914,117315.663,129843.422,132271.185,143608.175,179424.844,211073.3,230255.95,253292.944,261296.883,288689.201,364424.366,382799.619,397630.7,413016.238,418258.649
,Demand Deposits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
,Other Deposits,2566.69,3109.905,3510.798,4013.38,4356.535,4831.799,4419.169,3984.673,4641.071,1038.73,2463.606,1613.864,2326.524,4622.894,5228.33,6228.599,6361.285,4584.953,4170.787,2858.916,9523.047,10852.457,13269.523,13623.158,13836.247,14592.704,13978.009
,"Market Share,(%)-Sector",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100,100
,Industry,18.943228508776066,19.196634301006135,19.238495871967267,19.096866092591082,19.081215584166962,19.87997663171381,18.839346764720304,18.144736695061464,17.325369514529093,16.34452959314523,16.93000489199081,17.072423237196148,16.728573000223875,16.722733818480407,15.559146631528023,14.799799838836128,15.143497273413434,14.142818912008334,13.440356292805946,13.171684005034676,12.771521752849182,13.943379298853436,13.945157479880136,13.97873584098201,13.95786006167627,13.825585089288248,13.825585089288248
13,Borrowings,44837.643,49428.032999999996,51637.094,52442.592,48629.593,53761.79259999999,58256.448,43938.56500000001,49579.57000000001,65620.856,57992.66300000001,54733.04000000001,56620.211,68779.90699999999,77185.279,189886.937,262011.45399999997,239430.614,251251.046,264615.62399999995,192275.99200000003,142641.608,105454.449,114413.461,104815.01999999999,130308.08999999997,126697.64600000001
,"Market Share,(%)-Sector",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100,100
,Industry,37.76932589895966,36.44933241238377,24.324472699634086,26.741950840363636,28.977881990844217,28.30131644550336,27.5333014430323,15.198847824677747,12.79165589591987,14.93169264099171,12.658754065199258,14.05780205530397,11.16961243416034,10.823148053518471,9.596369182178853,18.700872480140504,18.09210686132105,13.61647383989969,14.810716902183376,16.465802724361954,10.903806025608507,8.493629930047844,6.23171722623066,6.4553670499704525,5.697328109084936,6.448791227357666,6.448791227357666
14,Contingencies,12754.499000000002,13382.775999999998,12241.902,12538.501,8757.759,10409.564000000002,11096.934,11135.887,2070.2300000000005,1468.271,1615.6119999999999,2989.452,4737.759999999999,5494.644,7977.535,65532.478,87005.003,76100.39899999999,81724.085,72756.764,44416.301999999996,1553.8189999999997,2603.3619999999996,2909.721,2961.1169999999997,3688.703,3947.885


"Earnings/Profitability, Rupees Million",,,,,,,,,,,,,,,,,,,,,,,,,,,,

15,Interest Income,17890.374,20576.304999999997,22799.294,27316.867000000002,27940.371,31124.962,30269.78,30578.956,37444.626,46856.046,57224.98100000001,65205.819,62704.274000000005,64513.68300000001,76940.079,91632.742,101076.13,104536.93200000002,119794.97699999998,146118.744,160564.64999999997,172993.69900000002,174945.35,44755.041,89767.489,135190.551,183454.69299999997
16,Interest Expenses,13136.918,15203.448,16590.192000000003,21236.252999999993,19934.573999999997,18536.6,16660.182,18281.216999999997,23389.540999999997,33527.587,45111.38990000001,49176.136,40439.532,39594.802,53925.316000000006,73605.87099999998,70214.219,64428.371,79224.995,104965.109,115223.551,121250.52100000001,117318.057,24811.983999999997,50300.46699999999,74895.993,101214.26
17,Net-interest Income,4753.456000000001,5372.857,6209.102000000001,6080.614,8005.7970000000005,12588.362,13609.597999999998,12297.739000000001,14055.085,13328.459,12113.5911,16029.683,22264.742,24918.881,23014.762999999995,18026.871,30861.911,40108.560999999994,40569.982,41153.635,45341.099,51743.178,57627.293000000005,19943.057,39467.02199999999,60294.558000000005,82240.433
18,Non-interest Income,798.8309999999999,1160.027,1400.4,1423.6550000000002,2347.029,2646.714,2199.9,2190.2221,1536.8519999999999,3976.984,7990.008,9811.797999999997,15538.278999999999,6978.393,7159.983,8801.198,12072.382,5780.871999999999,5334.179000000001,9013.192000000001,6531.933999999999,5255.954,6713.662,1471.363,2473.817,3339.095,4804.776999999999
,   Foreign Exchange Income (Net),0.637,18.785,18.163,30.83,2.205,0.002,0.008,2.129,12.054,3.67,44.21,-29.935,-40.511,-173.155,-88.51100000000001,-931.3690000000001,222.741,289.499,339.646,321.39599999999996,1163.793,303.985,390.60300000000007,157.404,284.937,249.113,319.27500000000003
19,Non-interest Expenses,2149.7180000000003,2644.351,3315.329,3601.4849999999997,4359.969,5618.406999999999,6181.522,5844.401,7185.48,7983.783,9391.277000000002,10812.663,11431.59,13006.230000000001,15171.803,15676.609,20157.125,21354.555999999997,22969.15,24211.288999999997,31543.974000000002,31270.713,31414.269,9270.632999999998,18448.377,28776.718999999997,38659.159999999996
,   Staff Cost,1174.864,1470.11,1901.879,2096.973,2255.129,2947.35,3218.1479999999992,3081.718,3815.7249999999995,4386.512999999999,5018.299,5818.976,5654.222,6703.307000000002,8011.278,8458.554999999998,9533.405,11125.774000000001,11746.924,13150.062,17096.578999999998,17317.259,17280.019,5274.24,10487.197,16228.69,21524.497000000003
20,Provision for Bad and Doubtful Advances (Charged during the period),-3.9259999999999984,690.066,767.501,1183.2500000000002,928.8240000000001,1031.42,981.4249999999998,329.44599999999997,579.244,805.02,1327.9479999999999,1286.11,1301.165,342.528,672.664,1401.75,1970.37,909.9630000000001,433.146,1442.7409999999998,2667.2140000000004,5148.661,4063.808,722.341,3067.0730000000003,4976.342000000001,5542.537
21,Profit Before Tax,3170.7030000000004,3403.9750000000004,3382.789,3326.8330000000005,5473.052000000001,7988.242,7983.819000000001,7494.085100000001,6787.400000000001,6550.275,6050.959100000001,11458.609,20377.159000000003,15434.447,12759.688999999998,8433.423999999999,16625.717,17118.865,17002.479,18944.191,11674.705,12244.726999999999,22807.529,9025.164,16338.604999999998,23698.17,34242.297
22,Profit After Tax,2091.748,2427.8129999999996,2319.017,2232.532,3923.106,6451.851,5892.446,4730.8971,3836.077,3557.236,2581.8671000000004,6434.529,14007.868,10770.422000000002,9127.004,6175.9890000000005,11416.536999999998,11515.988,11634.661999999998,12960.335,6375.258,6282.506,15329.947000000002,5685.454999999999,12880.611999999997,18038.691,26165.954
"Selected Financial Performance Ratios, Percentage",,,,,,,,,,,,,,,,,,,,,,,,,,,,

1,Capital Adequacy,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1,Core Capital (Tier 1 Capital) Adequacy Ratio,20.05624957500792,19.549328540790015,19.780311125044243,20.644408161303566,24.838762839343705,28.422113867909104,26.980150693768678,28.043474164781575,20.745946650323976,15.015005407884146,25.567074462735135,23.58398449894925,24.95825464161127,22.127975943914965,22.019308247178458,20.619326927759523,20.143289710837017,16.5619595130462,13.545123925051266,13.384017378873983,15.002551308549283,12.253403920688918,11.849968980462364,13.098028970871525,12.348184415464937,12.472226154020499,12.048704413298642
1.2,Total Capital Adequacy Ratio,19.944084425821014,18.18884665738077,18.504496203281192,19.0796023830734,22.446003170819797,22.98839430618716,19.324470864011438,21.659712677337833,19.814423357030947,14.629700251257491,20.975037283898573,21.96465753083028,24.372144386383987,20.194022719071768,20.458250810593867,18.568176275671057,18.566327326784457,16.58497258395864,15.299286064248768,16.291440992214262,17.129712889599173,15.573770097930353,14.798286925801337,16.067893443492867,15.140677834181773,15.127675890969932,14.585652342122234
1.3,Net Non-performing Advances to Capital Ratio ,40.08188671679403,58.219140837736575,46.918551292852406,43.23405699514331,29.410044679548005,21.385371666155905,19.66193221676299,21.0915120772283,21.913742545936408,23.008669260729008,26.69514296385229,30.344700157374145,20.39469512188213,21.01218874308882,22.972194468252834,37.629505125505574,45.85450288554691,40.729187631526834,31.096799941262994,29.28019785015426,28.678625822934066,33.009192661394785,36.76391430631156,34.04411878603118,48.125024382675704,37.313144099225525,27.606742363103493

2,Assets Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,
